"","Early_stage","Intermediate1_stage","Intermediate2_stage","Intermediate3_stage","Late_stage"
"snpc-1.2",8.18058022070748,6.29399863801803,6.78279950428162,6.32065268948471,7.76871348091307
"Y39E4B.5",6.37857671605589,4.81833833813325,4.27176883276406,5.59923660393053,4.69158103294249
"Y39G8B.2",5.31158351091931,5.6377747078848,4.21375442900361,3.56703762638845,3.51514673305883
"Y39G8B.9",3.33820178690994,3.34862799508758,3.72773696871368,5.78140982815817,7.856768649077
"xrn-1",6.90181541979491,7.21513676960509,7.31714149671789,7.70328092861902,8.52180380568108
"Y40B1A.3",6.97788896705061,7.31299486080012,6.69909870479403,5.67955827324665,5.69355266747127
"Y40B1B.7",9.24525486239109,10.214405339669,9.40617862376111,10.6425202815054,10.4796996566252
"Y40H7A.4",3.9258678837571,3.36232991068208,3.23942654684772,5.84651493496796,3.23942654684772
"Y40H7A.10",3.72168543767291,3.43647434177102,3.6280374996483,3.95980001972055,5.8830427465044
"Y41C4A.8",4.68259033116135,4.91947343633228,7.50398850517222,6.20543016282079,5.12494914549158
"Y41C4A.12",3.81943068386293,3.73540325765667,5.65647063847049,4.99176325811511,6.83500967186335
"sup-1",4.28616985323238,4.95936433756112,5.88098380374191,7.96327407652799,10.5463723325046
"Y41C4A.17",3.69891693633788,3.70172277267165,3.90264019648046,5.2252497202054,9.51919286041717
"Y41E3.1",8.27641149203336,8.46624992723208,5.92527593050652,5.55814660668879,5.21605790914595
"eef-1B.2",9.58954410885386,8.76767460553157,9.35771446834682,10.5775648471413,10.7543134208893
"Y42A5A.1",3.43167126547207,3.66445517994458,4.39053613773534,4.8971616994937,6.12103819324157
"lact-8",3.37798650756364,4.45602732945587,4.34762882331143,4.2633417003509,4.22044681657358
"Y43C5A.2",3.52665982592019,3.70393042983874,4.86041914880511,6.5924307883665,7.69571400696907
"Y43D4A.5",3.47587799126939,3.51714726141266,3.54352710970431,5.21928253781294,3.93472108739435
"Y43E12A.2",3.53731912321624,5.11916321113952,5.24377353800156,4.85260684750876,6.43301134624974
"Y43F4A.1",3.81009501499322,6.00290937811245,6.82035327462347,6.52545276824941,4.855481217979
"set-25",7.61048411238426,6.32201012343594,5.82826251283262,5.28882342383854,5.0945808473741
"Y43F4B.5",7.13026843253527,8.47538981027938,8.20324692260574,5.9383624084642,6.4011831822855
"Y43F8B.1",3.64582875870043,3.98311954971709,4.29729354623864,6.53579587249353,8.91208986073332
"Y43F8B.2",5.68435700173072,6.74703273062575,5.16851190388977,4.5454898736081,5.55839417918482
"Y43F8B.9",3.35225977266681,3.98786065435541,5.48781280276549,3.61591465389126,4.6557187047415
"Y43F8C.3",3.70481747313164,4.74272426249767,6.21051304698625,6.43303803710031,5.27186074261377
"Y43F8C.7",7.47645224624451,8.98231206660372,8.64351251336665,8.71126218879483,8.27842355858325
"mrps-28",6.65327693461014,7.20352714976861,6.82631770418481,7.30540946414838,7.72698223372222
"grsp-1",3.90024399966551,3.97251258617394,4.02148701114302,6.04778423230567,8.05740720460924
"set-24",5.96032939099832,4.23355079415703,4.65110053159212,5.04444568006397,3.41114740636626
"Y44A6C.1",5.76650608732918,6.21416609821106,6.61601636863158,5.87375825262221,7.36237274449077
"Y44A6C.2",6.42576746150369,3.64254497923424,3.23942654684772,3.23942654684772,3.23942654684772
"Y44A6D.2",3.89083946601463,4.22059833021005,6.1820459551599,10.3501748155739,13.0067309561483
"Y44A6D.3",4.07425848176392,3.67408695962398,7.33483953473148,7.74521970416485,7.23704483558339
"Y45F3A.4",4.0931536430069,5.27698809856576,6.78308408553575,8.20085422603134,5.75125841817757
"Y45F3A.8",4.58299917465156,4.05922881284065,4.19111140966872,6.79617662674632,4.25366370617323
"Y45F10A.3",5.5698595515747,5.53876321813012,4.53676891933281,3.7968202796736,3.43771292988632
"tbc-9",6.46229419887517,6.45936604955893,6.97716219770178,8.31369275594685,8.46294847022119
"Y45F10A.7",3.60932641601962,5.46579532575789,7.33698882894802,4.22143887200114,4.66749378667385
"Y45F10B.13",3.36112082909521,3.84629702564956,5.0559414517937,7.16412484786883,7.32116622319684
"Y45F10C.2",3.9338528554338,3.85496399182241,4.9521337887709,5.64486305939036,6.40533445342226
"fbxa-215",9.12330449101261,5.58080986499957,5.22323889735638,5.90048625907544,6.32428242157351
"Y45F10C.4",3.78132990993042,3.70091518072915,4.26272987501096,5.55068796002307,6.26770559296605
"Y45F10D.4",6.24846314294683,6.10935392520929,5.97214903866623,5.15388031076295,6.97580247956333
"sas-6",8.4114066914064,7.60177539979808,5.74718512132128,6.21332577805077,6.17117344844408
"sorb-1",3.29038517910751,3.7745674839706,6.11288186564018,6.68356082068072,5.86518965822206
"tbc-17",5.00808858387749,5.99136169694719,6.52225546028625,5.13980866202184,5.84879355198185
"snrp-200",8.11287209932059,8.45424879493347,7.62497385915279,7.06097581391467,7.06920338353534
"pisy-1",7.71119698002814,6.99116547317833,7.77961957826099,10.1104717213417,9.75188052168634
"Y46G5A.7",7.09955093031181,7.99758708424678,6.66128843553659,4.04225656885434,4.0358135132077
"Y46G5A.8",6.55230051536955,6.92794922203719,5.46512322632942,4.15495478465749,3.74608584961399
"cnp-2",3.90535875615116,3.78511320672341,5.73336056438336,4.86253421196081,5.61308346808612
"cpt-1",8.39568227064341,8.12718187879788,8.70127413080067,9.46081300509394,10.4638826093153
"spds-1",4.9557067150207,6.26601739203957,5.29340465443618,4.98573179415778,4.62528988728256
"Y46G5A.28",6.31719930132906,3.62187977456493,3.3586454522129,3.23942654684772,3.23942654684772
"Y47D3A.1",5.27876211513373,5.93624673462749,3.58006360365478,3.23942654684772,3.23942654684772
"obr-1",5.82562878885213,5.70066532283631,5.74571858122773,6.96146083597934,7.64043155910419
"Y47D3A.20",6.10648626653095,6.49338846544561,6.66812720384284,7.13655854758837,4.81836619354073
"gly-9",6.25538166394841,6.40101032108244,6.94118483100981,5.68618508356659,5.92935930056334
"mcm-10",6.79458651922406,5.66665179347533,4.54906021123024,3.23942654684772,4.52998669779645
"Y47D3A.29",8.7311224919535,7.54776929919736,6.14552789016681,5.23328402217247,5.30014521472488
"Y47D3B.1",3.79255874028843,5.38198169756414,7.81947586953381,6.20337649874284,3.23942654684772
"Y47D3B.4",3.96445516364905,4.71965211991442,5.65530346243888,3.45807866823525,3.23942654684772
"bed-2",6.65919155568513,8.15887171647319,8.05934404304796,6.79211826980137,6.50672502334782
"dhhc-2",3.47776252787083,3.60028917980251,3.55956093847019,7.10120706785483,6.47957366105984
"Y47H9C.8",5.96051012992026,6.48714570931604,5.0308411809942,4.93026197358888,4.25821959528181
"Y47H10A.4",3.77579937041609,4.15637525133991,5.71842109113302,4.94910427343994,4.42057721746838
"Y48A6B.3",10.257289293372,10.6473292211988,9.36752605478034,8.49232260847491,9.02842024798036
"exos-1",6.4695803158516,6.28819333311193,5.47177044649433,6.17491696840729,4.47496077048273
"Y48A6B.7",3.92701793675537,3.6493008693461,3.74919972692589,5.21410524038022,8.55932823458254
"Y48A6B.9",4.59094457023288,5.38007215010793,4.56802829497108,3.73916609729306,5.06581097678153
"rsa-2",7.02390125672746,7.3836896691251,5.53899701404592,6.04070515778106,4.71924229739167
"spat-2",6.22945985212896,5.31662946896105,5.99023363732966,8.62770626773041,9.20127271459084
"sup-35",7.7929705444145,6.77022570289503,4.94160894504997,4.82654152943947,4.97222205556081
"efhd-1",6.710227572655,8.22242919796291,7.86249489362412,7.44415194611395,6.41390948433057
"men-1",6.39856213610714,5.6998030150638,6.45829187091159,7.51105522962695,7.47816984989537
"Y48C3A.3",3.75504982950534,4.1086539947325,4.93268541457254,4.92334120490096,5.79235584184716
"Y48C3A.5",3.36682874829127,3.63936022975343,4.97307535822541,4.5611009224777,5.43712190522973
"Y48C3A.20",6.99453610501927,6.68991544432812,6.23143475057239,4.58368160843789,6.21546260145547
"Y48E1C.1",6.29093355413837,5.17534622336283,5.70709680198019,6.67573102618208,4.88615721746892
"Y48E1C.2",6.1792178392992,4.80806128349288,6.0991485735943,5.99068562998079,4.38889923399996
"Y48G10A.3",6.65067963162938,7.08079058959225,8.26217295554606,8.58675069576754,8.09072632987175
"Y48G10A.6",3.65607169381134,3.6838170712651,3.35338424849588,3.87633930569827,5.41072222414298
"cept-2",8.23248709932709,7.17622749156109,7.14466488739566,6.71997502105644,6.09498254606538
"vha-13",8.55403740810445,8.33530378644224,9.80577097098203,10.7267338273006,11.2946810199699
"Y49E10.4",7.11303144307373,4.10101867164118,3.89268151425371,4.10053820646813,5.34243778506429
"scav-3",6.98202817067073,6.23015796868462,5.60719195915318,5.69759251417276,6.19103766733081
"cccp-1",3.93012467387852,3.58673831881672,6.0332490731372,7.13409205155675,6.69278472544378
"Y50E8A.1",3.75229265354592,4.75613496366033,7.44870526746637,5.34265731809,4.80204069373071
"Y50E8A.5",3.38722137647748,5.52919793915497,6.38095393717505,4.42404510588898,3.94381121756094
"ttr-24",3.72712207440857,4.03030934669657,4.26447663161907,6.39555810758458,7.47763798096558
"ttr-25",3.62073892132836,3.92018163522057,3.96434181447955,4.79129403041538,6.53997521317679
"ttr-26",3.37450278229337,3.59976619971643,3.69638834492981,3.9196426739306,7.33123304559073
"Y51A2D.13",3.38748256308147,3.43313250257651,4.89779834721374,5.04130801326038,5.30805007058754
"Y51A2D.14",4.10767116491111,5.2195455712037,10.2035322645098,10.1703091561418,9.67476920197073
"grdn-1",5.12904434712898,6.46901721307517,8.31090843565409,5.49744251245566,4.38682609344384
"Y51A2D.18",3.52449257007494,4.04742589113335,5.27310760056235,5.96645512759524,5.77498161850173
"arrd-2",6.67528719128458,3.48789008918846,3.58277393629079,3.23942654684772,3.23942654684772
"Y51H1A.2",6.76621817887152,5.60309461023492,5.74146719082549,4.13127651366267,5.16109520439236
"mcd-1",7.02603606705431,7.27632946678632,6.38221636184266,5.75455186752736,5.55569540022679
"Y51H4A.1",4.18383457674842,6.20851032210158,5.35063206257383,4.58826538651071,3.99481355125722
"zip-7",4.89085385408066,7.69041552948773,3.55887748089752,3.23942654684772,3.23942654684772
"Y51H4A.7",3.53988872829931,3.98834471626704,6.38602165345517,5.99673269628283,3.97552507279561
"Y51H4A.8",3.33101035547562,3.61201498615698,3.23942654684772,4.22958931592883,6.81897814082012
"Y51H4A.25",3.23942654684772,3.58450397227013,3.93009170717852,4.84423490619226,5.041632124625
"Y52B11A.3",6.00414187288654,5.92016910973687,4.51995472020966,5.11732064502293,5.03156486653403
"Y52B11A.4",3.34321882403114,3.94116894603108,6.88666975374079,6.10860456476646,5.6092261869281
"Y52B11A.8",8.33506060140046,4.65102985351374,5.35909795014689,6.8609165547912,7.93822288475481
"rga-2",3.66197436722913,5.21619463451967,9.58390144896027,6.12466595676777,5.14985893615
"Y53C10A.6",6.52563463233588,4.95641031906479,5.18326878491472,6.41071372245316,6.53525135935226
"Y53C12B.1",5.83611024202544,6.68903632264944,5.60428193869101,4.75558886668124,5.48471762372195
"Y53C12B.2",7.6904388247277,8.20281376558004,7.07024055884998,6.3131867781705,7.02428268047055
"cutl-2",3.91491368102757,8.92639294802657,5.48625625689626,3.23942654684772,3.23942654684772
"Y53F4B.3",7.45021757151209,7.27492386363536,5.41228933531826,5.09462921284674,5.10771034535124
"Y53F4B.9",5.85074283448699,6.24497606132326,4.6608206006157,5.23574000837642,4.17952202252749
"Y53F4B.20",3.67877287711458,4.64333091569089,6.8496815125495,5.51302675271027,4.31024961408971
"Y53F4B.23",3.30326944892518,3.40665714589263,3.91810877698887,3.52174842870832,5.71211911280403
"rsy-1",6.09714917214453,6.72493388038583,7.00334418208091,7.48642862797935,6.8370081063683
"cutl-10",3.23942654684772,3.80709681350083,6.16517274692217,4.85253789752902,6.38105402055243
"Y53H1B.2",3.41129086222081,3.803812628389,3.79057072420797,5.12773064802146,6.11142392099645
"ttm-5",4.54602471113327,5.5088051873887,6.37323861199747,5.6197437233291,4.18619855282271
"Y54E5A.5",7.74425551054329,8.0841330952776,7.13334578823814,8.4991636151889,9.42441652088597
"Y54E5A.6",5.58795526860628,6.91118355432432,6.3848527230381,4.49198579319285,4.44263109263378
"Y54G9A.5",6.5860461296316,4.58842412085597,4.22601688884625,5.15098453928176,5.4652093626344
"bub-3",9.22858671433975,9.03167158018167,6.9691657850694,7.59380210746027,7.18551767569071
"Y54G9A.9",5.08874853848661,6.08260343673381,5.02811606504732,3.43900073701977,3.81696811577273
"Y54G11A.3",8.19284263953331,5.95532558748793,5.7079563007511,7.3335421831025,6.66239917933245
"Y54G11A.4",3.80613640822426,3.39650289058646,3.34838312265316,3.63893694241382,5.94758311957847
"Y54G11A.11",8.42055481453519,9.33913198578122,7.40614128919712,6.19869285476653,6.6456159299675
"ctl-3",6.92304300970313,9.00251381210601,8.2716146453179,8.29083744350988,8.70554086055827
"Y55D9A.2",7.75190798292608,6.49263939170188,6.42066668251194,6.29475933094436,6.39576985204695
"Y56A3A.6",4.03921511878196,5.11366247502184,6.03889656038892,6.08272662017975,4.74991149861934
"Y56A3A.7",5.36704343841051,6.0100420257542,8.57014406690322,8.5407517962333,7.08684602592782
"fbxb-22",5.62275543491726,3.35716842018052,3.34712889361047,3.23942654684772,3.23942654684772
"sdz-33",6.35448547836637,4.18878477370505,3.8368786374487,3.23942654684772,3.23942654684772
"fbxb-24",6.24056885169687,3.99461872331015,3.50449900678625,3.23942654684772,3.62519453222961
"Y56A3A.16",6.78111346990228,5.5532525226179,5.21917085102207,4.47194178009537,4.93018791113316
"Y56A3A.18",6.57065213252727,8.1291432559434,7.16354981512926,7.03570004152582,7.18838191338779
"trap-4",8.68170436078062,10.0332364586251,10.3394656435763,11.6892297263267,10.536175430902
"ung-1",8.30581565457722,7.61536817921033,5.39835031040827,4.29381338791398,6.04889523864164
"Y56A3A.30",5.82604569961179,5.80615495124463,4.66682222922588,3.56192014402303,3.6284489647544
"Y56A3A.33",5.31414565026112,4.587142562803,4.34129793026429,3.52431920396486,4.23243313862967
"Y57A10A.5",5.66007942722322,4.08066401138979,3.95952274136673,3.90941143926397,3.98309941589502
"Y57A10A.8",6.56939770631377,5.63638007921256,4.64437962506889,5.82182956797992,4.75956106415772
"tag-276",7.43672514813561,3.86990729358153,3.60964157460674,3.23942654684772,3.23942654684772
"Y57A10A.10",4.68675759098623,5.93623824882078,6.98185176672444,6.56137016557454,7.0391927033649
"polg-1",5.65117788757635,6.80949781745645,7.14364987854908,4.54072046248875,3.72891079095689
"rsr-2",8.40181548935556,7.47161139573083,6.09841399685983,6.43963382138986,6.69938488852101
"sinh-1",6.06384927948219,4.9433925919634,5.23135277532527,6.26616621167281,5.73438998087473
"Y57A10A.23",5.79113257527626,10.2807787683763,8.86477395559328,9.34848738528352,6.64015032904876
"Y57A10A.26",6.27013268374759,8.78028611928857,8.57723841315064,7.78985367457809,8.19243652636121
"Y57A10A.27",5.82290697573918,6.61617980251551,5.82174939922449,5.217155240703,4.7885544463415
"Y57A10A.29",6.58451474849741,6.14753270769033,5.75358138474259,4.74267143729695,5.58165096032091
"marc-5",3.56535383416334,3.79188999349064,6.0377804848552,6.32285344946183,5.76863650425045
"btb-14",3.56694018839633,3.83595710714326,3.92259918766701,4.53588878577242,5.46974935430456
"Y57A10B.6",6.46592038306242,3.90783830195527,4.06476439620259,3.23942654684772,3.23942654684772
"Y57A10C.1",6.32895653518411,4.02770718390539,3.23942654684772,3.23942654684772,3.23942654684772
"daf-22",5.08957265208311,8.29981955916548,7.62698960819855,6.71886645915733,6.23430491522611
"tag-273",4.37974010482967,5.8210830699444,11.2550855193269,9.40963474863631,5.95669462377855
"Y57G11A.4",3.48575850886669,3.52554334039086,3.43367964633261,6.79266287449895,8.64800084732762
"Y57G11B.2",3.42836438912755,4.76122430847364,5.21953235296007,4.73921539614209,4.14424239247852
"Y57G11B.5",3.84352480560179,3.86102429749724,4.15176423975244,5.43625097521312,5.61450192572711
"Y57G11C.3",5.39766638788704,5.62071250018593,4.68592404035384,3.23942654684772,3.23942654684772
"Y57G11C.9",8.7865664178262,7.10821656780994,8.79173333005688,7.39740599528298,7.04589551662152
"sec-61",9.283883436787,10.5133567198005,10.5685739930378,11.5081399707376,10.4450596701836
"hhat-2",3.5355688832063,4.60437009750626,7.28787908318394,5.11076079753449,3.23942654684772
"Y57G11C.22",3.45402205959118,3.97520496777149,5.39105954227648,6.15845676462151,4.63255854044523
"ccch-5",6.39259919833736,4.36916885374809,3.38860419716195,3.23942654684772,3.23942654684772
"Y57G11C.31",3.59132387496455,5.80047824830948,7.58317041330629,5.59812434468175,6.38259870241975
"mrps-7",5.80400220178719,6.98607845728275,7.07928007481799,6.85338973389115,6.64849107495734
"anoh-2",4.12197358314752,5.15916740657277,5.91148415014985,4.97717705441934,4.77466879138803
"Y57G11C.38",4.33095085127518,5.64554860682424,4.4445428957008,4.76002503148528,6.50145382463761
"Y57G11C.39",3.28955571792677,4.0457847174548,5.46166017939242,4.85778999886472,3.23942654684772
"Y57G11C.42",3.39684324888608,3.23942654684772,4.67249113829794,7.28525869982565,5.64171194297537
"Y57G11C.44",3.30061952728404,3.28763677571567,3.56673510716346,3.23942654684772,5.39964538501956
"Y57G11C.45",3.54780484982825,3.49446258691432,3.58687592908949,5.71401066249328,6.40917894303928
"phf-14",5.51658680159938,5.6604420089663,5.01107885743497,4.56080936021972,3.82009711820923
"tcc-1",8.14207723406871,5.03134181278086,6.58266931803859,8.04209834106785,8.09601343093629
"prp-6",6.79997513067129,7.01418677021079,7.35687328148456,5.87254822598492,5.25936815232219
"ebp-1",7.15985933689876,8.34015880119317,8.43692117412179,8.0561746287091,6.6011398703569
"Y59A8B.10",9.33897008644883,10.1936971018465,8.96924163631096,8.03746446131685,7.06170246205756
"Y59A8B.12",6.41367995128898,4.21138216454858,4.78653851260114,4.37996681485747,5.17119924565988
"lon-8",3.8453094508101,3.97588963303867,4.99253396244653,10.664055911892,6.52970234187307
"gck-3",4.05330395713403,3.90911373121655,4.01139014756798,6.41611854204438,6.35027095935813
"Y60A3A.9",7.35957681843601,8.03389755154671,7.41580111240696,7.56933252338929,6.51225071849137
"fars-2",5.28294134646691,5.43993209282732,5.4279415839998,6.56607700347698,5.101089517633
"Y60A3A.16",5.45365062282946,6.11323136770256,6.57447254599375,7.7079496364254,7.2221095248009
"Y60A3A.19",7.38152440176981,8.40384585889457,8.30533033622869,7.06585567319904,5.74236954706712
"Y60A3A.21",3.49230567375942,4.59244197156094,5.88854024765851,5.36613835471106,5.1106394457908
"Y62E10A.14",6.18483567590774,4.21925770503103,4.43991984165036,6.1108174444449,5.55198153619253
"gcl-1",4.49901950738442,5.05677991303713,5.98979200443018,4.88373748072472,3.69677080801799
"aptf-2",6.71410844420115,4.15208596258881,3.92024597991167,4.48682667863627,4.31864212992819
"Y62E10A.19",3.59149585809251,3.64081028034705,5.46491611444188,6.69876954970148,4.66506849975693
"Y62F5A.9",4.6997182505643,4.65788007125213,5.62178989087907,6.88276251386359,4.0654614602078
"Y62H9A.3",4.09241782278743,3.80758226222536,4.79022063953224,5.95444848154548,6.37545098290837
"Y62H9A.4",3.87062453293154,3.94882145450398,4.66957940299639,7.04100008024832,6.91885829503378
"Y62H9A.5",4.94112833894788,4.36391899134581,5.48295302204978,7.97815375159375,8.4741060424657
"Y62H9A.6",4.76871282889576,4.19112035658753,6.02787906024906,8.56541322206705,8.99881183150229
"fbxb-100",5.38916639477326,6.40886613996027,4.57868433432483,3.23942654684772,3.23942654684772
"fbxb-101",4.51041001640428,6.93273552269689,6.51065072806383,4.40886425585604,3.23942654684772
"tdpt-1",5.75816596901963,4.98325973188203,4.18668506980718,3.60443254614252,5.01639046872187
"fbxb-93",5.24340023496067,5.04550707074487,4.08343337125523,3.58810460255668,3.23942654684772
"Y64G10A.6",3.58118542706974,3.79123442702936,3.99432355611532,5.9966763070761,6.90686779995277
"Y64G10A.7",3.40897685527202,5.51228769544028,7.28022561441981,6.82033335321088,5.76500676173304
"Y65A5A.1",7.44447354638973,10.2698274617756,7.45888847708194,4.6603137430804,4.8289007899425
"Y65A5A.2",5.89370530111364,4.16002715424613,3.99474634987033,4.41805013725859,5.42050971313311
"Y66A7A.7",3.23942654684772,3.56348245150163,3.3871842201639,4.31284200864485,5.64579652124664
"Y66D12A.8",8.41094409087028,7.97838753791422,6.63160408455624,4.25846478421355,3.82988832620099
"ztf-29",8.02478943228365,8.40352094870238,5.96871265660261,6.07014470632917,6.7237251966269
"Y66D12A.13",3.39909677808298,4.23962473649554,5.04672886075607,4.74555540454886,3.70154820947473
"such-1",6.40478629546713,4.76400477089495,4.57577380917216,4.40696274828249,3.55158817118562
"Y66D12A.19",6.95216291515489,4.8952863942468,4.64108296956946,5.81804790552214,6.73190966715606
"nars-2",5.13567852938572,5.08073788900722,5.09173504605165,3.84366438194794,3.79340235658377
"Y66D12A.24",3.66260658056403,5.28166964262965,4.48379018234496,3.56115111183897,5.57835139632515
"fbxa-83",6.38504898473482,6.45407756616406,4.69753852625947,3.44798939348892,3.68162454298805
"ssu-2",3.50893827302234,3.33030389730362,6.01915553583674,6.94554078609351,4.86629225743266
"Y67A10A.7",3.45854441284666,3.36712382702069,4.95701770104913,5.5592160910951,4.52595285578594
"paqr-3",3.69518849463769,3.46687772057216,5.4430633927026,8.12008980506098,4.8309207234508
"Y67A10A.9",3.78936940048056,4.95126608427283,8.5612879374652,8.29937609208394,6.66308079634602
"cpsf-3",6.2818010123039,7.07122074075458,6.09491175524155,3.82223388417425,4.94396580019464
"Y67H2A.2",7.45233557010153,7.05883752374857,5.41541493865773,5.08684830905108,3.88712017030185
"Y67H2A.10",6.40828294549794,5.85702283387159,4.84358746748632,3.72473196234243,4.34019981015958
"Y69E1A.5",3.57603743986324,4.23245252049261,9.13237682745006,7.66458708089657,7.28990621347744
"Y69H2.3",4.16097631011638,3.94139727930085,4.63086297938526,6.56695053082587,9.73305242962588
"Y69H2.7",6.95226426120894,6.93420246348925,6.02808676009066,4.43973875626227,4.67232923741157
"Y69H2.9",3.89359470495264,4.38222415427741,5.33880548148215,5.20703644486787,3.23942654684772
"col-42",4.48410826511711,4.92878794848304,5.99578088796162,8.18074485091695,8.96294814431628
"Y70D2A.1",3.47417082676583,3.46036273688893,3.23942654684772,3.44438044978807,5.03699628796766
"hex-5",5.09743714451442,3.93750220406313,5.73144452079756,8.21953320155593,5.6077402408694
"Y70G10A.3",3.56632139660725,3.79947088814789,3.92305243288301,4.75785625993669,7.33839585780129
"Y71A12B.3",6.51401430789165,3.58344695769103,3.34891275649171,3.69062251378265,3.23942654684772
"Y71A12B.11",8.30399953211964,5.1386045362591,3.37374045355779,3.87026748373026,3.23942654684772
"Y71A12B.12",5.7513425242601,7.14257695893131,6.97641776325706,4.76389583467494,3.86992329624313
"Y73F4A.1",3.43052844469933,3.51324550786861,5.48769623207532,4.02559252048999,4.29198741768241
"Y73F4A.2",3.31155844848691,3.66870753811656,4.50205819955278,4.68965693871793,7.38151724606217
"Y73F8A.5",3.34780819825605,3.82914272460714,6.51473182383639,6.36605149296625,5.55355550920582
"ntl-11",6.42256836105889,6.73089141012468,5.72049168907667,10.7103478268685,6.26668621214593
"Y73F8A.26",4.10514927081531,6.02625209147095,6.9772840483395,4.62320360427368,3.23942654684772
"tag-349",8.60637222894419,7.11761775768218,7.09884036947192,7.50171352212975,7.95628707082332
"Y75B8A.3",3.49112778096775,3.32769692543716,3.61943130345212,3.23942654684772,6.20712327635459
"lron-12",3.29949510680894,3.76503250431822,6.89418916725189,8.49660931701237,6.32179880882082
"Y75B8A.6",5.16353581933042,8.39871915946709,8.40689146444092,8.16694779085346,5.53390598617253
"Y75B8A.8",7.36728959569464,6.7265092107613,7.25924937953204,6.14138172682216,6.21407772496427
"Y75B8A.13",5.18267713010087,5.8866968872983,5.86372977757324,6.93587178754511,7.62958408341305
"gmn-1",8.54398176413392,7.44819259323766,5.03828818468918,5.85397510989749,5.99697468929799
"Y75B8A.18",7.08583894738083,7.06471039014112,4.7808762880964,4.40648558629264,4.15430106651668
"Y75B8A.24",5.88561818345075,5.72061827592227,7.03771939832515,7.41841570099533,6.78965110382358
"zip-12",4.18899704155301,6.50143232559298,5.2327827892102,5.21951478672807,5.94670961083798
"Y75B8A.31",7.45058725312147,7.11507338567141,6.02484923217412,5.27873436377433,4.68204198109764
"Y75B12B.1",4.49538964836778,4.41735915496678,5.49228000813115,6.61634529143839,6.879352683838
"lron-13",3.73082607338768,3.75298128634684,4.99032714142801,6.09427415307626,3.54923967628252
"acs-5",5.35557328934104,6.45271789848188,7.37309841551227,6.99471654559013,6.2272296421232
"Y76A2B.5",7.30861656895126,6.71697705281591,8.00999465385966,9.06551884448063,9.38978222731819
"scav-2",5.69278517296152,4.56801701196344,5.4328516537344,5.8276101109014,6.23365232652144
"ceh-51",6.21178619167453,4.52678360412884,3.23942654684772,3.23942654684772,3.23942654684772
"cyp-42A1",3.51014734150762,5.17189603718078,8.73715091883732,6.68816132464039,4.16472056458838
"nlp-42",3.35710655275121,3.65620854957007,3.23942654684772,5.31317781453593,7.37819016941904
"Y87G2A.1",6.80907766583724,6.30648379345083,5.47393130314962,5.00975297046132,4.5373458055191
"nyn-2",6.81819262985216,6.16476477660046,5.49573344987379,4.58253415693747,5.60937804984035
"gpi-1",6.48720639521038,5.66617305118809,6.77054985133256,8.57564294116473,9.27944708098355
"Y87G2A.17",5.29251817666821,6.74351264229534,6.47483077094154,5.59536149616278,5.90685849867764
"Y105C5A.1",5.56613934970941,5.44660995729036,5.49989448367591,4.79556946218607,3.92678888469228
"Y105C5A.14",4.91218781418263,5.62820809114806,5.87186068210256,4.36777179603926,3.6590554651166
"Y105C5A.15",4.15299150003665,3.47535424358211,4.484338275733,3.41430575858748,5.30905105685488
"daf-38",3.32014972056627,3.4532015002953,3.60248828570934,6.46304984498338,7.47444867397975
"Y105C5B.5",3.75006463623607,4.14739672685863,4.07872098101196,5.11869709090306,6.81632157883188
"Y105C5B.9",6.14900652672884,6.55351372253605,3.56890774315593,3.71162447379571,4.78572677229201
"Y105C5B.15",3.76340099825068,3.4521461126587,3.68994377183215,4.25613599058637,5.28857759516066
"Y105C5B.19",5.70591694168588,4.25082103018061,6.43961782990671,4.29891348865212,3.23942654684772
"Y105E8A.2",6.61972610416741,6.3513283468149,6.88967971908469,8.60002732043807,8.50150305466766
"Y105E8A.3",5.74675368879683,6.25862486949343,6.59856276012287,5.49380052320317,5.33955102427072
"Y105E8A.8",5.85465428522341,5.19800263512669,4.61616340611502,3.61710495960945,3.5970795090177
"catp-1",3.44567757908277,3.6283344869266,5.48559046825658,7.61511989730381,8.53278417471664
"ekl-4",7.14139452070666,6.90776957370812,5.4889035425248,4.95838212856978,5.91963825000436
"Y105E8A.20",6.70674959951756,7.79479663089245,7.72507411155139,6.01137717829973,5.95912293766825
"Y105E8A.25",4.97338384157786,4.98915224678491,5.61665990302441,7.10643723396274,5.80164849237477
"riok-2",7.64912969595181,7.44765397401687,6.20025917370906,6.1433818003999,6.49994516793222
"hprt-1",6.78330551409432,7.11986901064822,5.14242681808434,6.29802418731418,6.74411315095376
"Y105E8B.7",5.49080434516331,6.74088864794399,6.16045791230893,5.28636274180836,5.63079542203181
"Y105E8B.9",5.02540043843335,5.19381582089586,7.60399059417339,5.16745527352484,3.665530915347
"Y106G6D.1",7.32005834216335,4.39676419704712,3.73379195179094,4.06734981014953,3.44119868334871
"Y106G6D.2",8.0763647043837,3.7198842722267,3.33779537000868,3.23942654684772,3.23942654684772
"Y106G6D.8",4.19634947049234,5.48862401502815,6.26140971445728,5.517076811574,5.76433662475742
"csnk-1",6.4984627408683,6.40272399267344,8.11419448145041,8.11582448898107,8.02164457165383
"Y106G6G.2",3.5408634886899,3.59817620751746,3.7500757804859,4.4485431297898,5.51658409649923
